libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.605170 
Iteration 14690: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.02%; loss = 2.445851  (0.527988 s/it)
Iteration 14700: accuracy_at_1 = 33.98%; accuracy_at_5 = 67.58%; loss = 2.514613  (0.528470 s/it)
Iteration 14710: accuracy_at_1 = 36.72%; accuracy_at_5 = 70.70%; loss = 2.379825  (0.528406 s/it)
Iteration 14720: accuracy_at_1 = 36.33%; accuracy_at_5 = 70.31%; loss = 2.475192  (0.528552 s/it)
Iteration 14730: accuracy_at_1 = 32.42%; accuracy_at_5 = 62.11%; loss = 2.537336  (0.529143 s/it)
Iteration 14740: accuracy_at_1 = 41.02%; accuracy_at_5 = 67.58%; loss = 2.342960  (0.529949 s/it)
Iteration 14750: accuracy_at_1 = 35.55%; accuracy_at_5 = 68.75%; loss = 2.450479  (0.529944 s/it)
Iteration 14760: accuracy_at_1 = 37.11%; accuracy_at_5 = 61.72%; loss = 2.502683  (0.529673 s/it)
Iteration 14770: accuracy_at_1 = 35.94%; accuracy_at_5 = 61.33%; loss = 2.724930  (0.529986 s/it)
Iteration 14780: accuracy_at_1 = 32.81%; accuracy_at_5 = 63.28%; loss = 2.489737  (0.529593 s/it)
Iteration 14790: accuracy_at_1 = 32.81%; accuracy_at_5 = 62.89%; loss = 2.763545  (0.529482 s/it)
Iteration 14800: accuracy_at_1 = 34.77%; accuracy_at_5 = 67.97%; loss = 2.455188  (0.528661 s/it)
Iteration 14810: accuracy_at_1 = 32.81%; accuracy_at_5 = 63.67%; loss = 2.557866  (0.528634 s/it)
Iteration 14820: accuracy_at_1 = 37.11%; accuracy_at_5 = 62.89%; loss = 2.510298  (0.528451 s/it)
Iteration 14830: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.70%; loss = 2.452647  (0.528387 s/it)
Iteration 14840: accuracy_at_1 = 38.28%; accuracy_at_5 = 63.28%; loss = 2.565949  (0.528114 s/it)
Iteration 14850: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.75%; loss = 2.354055  (0.530521 s/it)
Iteration 14860: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.19%; loss = 2.377399  (0.530121 s/it)
Iteration 14870: accuracy_at_1 = 35.16%; accuracy_at_5 = 64.84%; loss = 2.450399  (0.529426 s/it)
Iteration 14880: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.92%; loss = 2.428259  (0.529892 s/it)
Iteration 14890: accuracy_at_1 = 41.80%; accuracy_at_5 = 71.48%; loss = 2.241718  (0.529784 s/it)
Iteration 14900: accuracy_at_1 = 36.33%; accuracy_at_5 = 70.31%; loss = 2.451973  (0.529621 s/it)
Iteration 14910: accuracy_at_1 = 32.81%; accuracy_at_5 = 66.80%; loss = 2.493509  (0.529242 s/it)
Iteration 14920: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.02%; loss = 2.401777  (0.528743 s/it)
Iteration 14930: accuracy_at_1 = 35.16%; accuracy_at_5 = 63.67%; loss = 2.591812  (0.528129 s/it)
Iteration 14940: accuracy_at_1 = 38.28%; accuracy_at_5 = 64.84%; loss = 2.541537  (0.528276 s/it)
Iteration 14950: accuracy_at_1 = 33.98%; accuracy_at_5 = 62.11%; loss = 2.567958  (0.528818 s/it)
Iteration 14960: accuracy_at_1 = 38.67%; accuracy_at_5 = 68.75%; loss = 2.383844  (0.528875 s/it)
Iteration 14970: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.97%; loss = 2.448105  (0.528120 s/it)
Iteration 14980: accuracy_at_1 = 37.50%; accuracy_at_5 = 66.80%; loss = 2.432704  (0.528963 s/it)
Iteration 14990: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.80%; loss = 2.474534  (0.529724 s/it)
Iteration 15000: accuracy_at_1 = 36.33%; accuracy_at_5 = 65.62%; loss = 2.414927  (0.556344 s/it)
Iteration 15010: accuracy_at_1 = 42.97%; accuracy_at_5 = 74.22%; loss = 2.174232  (0.517951 s/it)
Iteration 15020: accuracy_at_1 = 36.33%; accuracy_at_5 = 64.06%; loss = 2.508458  (0.529692 s/it)
Iteration 15030: accuracy_at_1 = 42.58%; accuracy_at_5 = 73.05%; loss = 2.276500  (0.529643 s/it)
Iteration 15040: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.58%; loss = 2.482985  (0.532308 s/it)
Iteration 15050: accuracy_at_1 = 39.45%; accuracy_at_5 = 71.09%; loss = 2.327210  (0.530288 s/it)
Iteration 15060: accuracy_at_1 = 38.67%; accuracy_at_5 = 69.92%; loss = 2.330333  (0.528272 s/it)
Iteration 15070: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.97%; loss = 2.344699  (0.528356 s/it)
Iteration 15080: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.80%; loss = 2.392504  (0.528706 s/it)
Iteration 15090: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.80%; loss = 2.343956  (0.529176 s/it)
Iteration 15100: accuracy_at_1 = 32.03%; accuracy_at_5 = 64.45%; loss = 2.477697  (0.529587 s/it)
Iteration 15110: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.14%; loss = 2.388817  (0.530641 s/it)
Iteration 15120: accuracy_at_1 = 39.06%; accuracy_at_5 = 72.27%; loss = 2.289813  (0.530883 s/it)
Iteration 15130: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.41%; loss = 2.528597  (0.530942 s/it)
Iteration 15140: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.97%; loss = 2.397910  (0.530763 s/it)
Iteration 15150: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.97%; loss = 2.444911  (0.530337 s/it)
Iteration 15160: accuracy_at_1 = 37.50%; accuracy_at_5 = 66.80%; loss = 2.433568  (0.531182 s/it)
Iteration 15170: accuracy_at_1 = 28.12%; accuracy_at_5 = 63.28%; loss = 2.697742  (0.530520 s/it)
Iteration 15180: accuracy_at_1 = 40.23%; accuracy_at_5 = 66.41%; loss = 2.342968  (0.529194 s/it)
Iteration 15190: accuracy_at_1 = 32.42%; accuracy_at_5 = 65.62%; loss = 2.592409  (0.529149 s/it)
Iteration 15200: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.41%; loss = 2.407342  (0.528508 s/it)
Iteration 15210: accuracy_at_1 = 41.80%; accuracy_at_5 = 72.66%; loss = 2.298478  (0.528983 s/it)
Iteration 15220: accuracy_at_1 = 39.45%; accuracy_at_5 = 67.19%; loss = 2.435583  (0.528667 s/it)
Iteration 15230: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.92%; loss = 2.353204  (0.529179 s/it)
Iteration 15240: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.02%; loss = 2.479666  (0.531470 s/it)
Iteration 15250: accuracy_at_1 = 40.23%; accuracy_at_5 = 64.45%; loss = 2.484400  (0.530665 s/it)
Iteration 15260: accuracy_at_1 = 33.98%; accuracy_at_5 = 63.28%; loss = 2.588268  (0.531187 s/it)
Iteration 15270: accuracy_at_1 = 40.23%; accuracy_at_5 = 73.44%; loss = 2.266824  (0.530713 s/it)
Iteration 15280: accuracy_at_1 = 36.33%; accuracy_at_5 = 61.72%; loss = 2.587516  (0.530967 s/it)
Iteration 15290: accuracy_at_1 = 36.33%; accuracy_at_5 = 71.09%; loss = 2.401382  (0.530885 s/it)
Iteration 15300: accuracy_at_1 = 41.41%; accuracy_at_5 = 73.83%; loss = 2.205790  (0.529727 s/it)
Iteration 15310: accuracy_at_1 = 34.77%; accuracy_at_5 = 62.50%; loss = 2.539491  (0.529254 s/it)
Iteration 15320: accuracy_at_1 = 34.77%; accuracy_at_5 = 67.97%; loss = 2.509123  (0.528854 s/it)
Iteration 15330: accuracy_at_1 = 34.77%; accuracy_at_5 = 61.72%; loss = 2.605596  (0.528967 s/it)
Iteration 15340: accuracy_at_1 = 32.42%; accuracy_at_5 = 65.23%; loss = 2.531009  (0.529559 s/it)
Iteration 15350: accuracy_at_1 = 40.23%; accuracy_at_5 = 66.02%; loss = 2.388960  (0.528729 s/it)
Iteration 15360: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.41%; loss = 2.294995  (0.528699 s/it)
Iteration 15370: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.58%; loss = 2.359310  (0.530349 s/it)
Iteration 15380: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.53%; loss = 2.372542  (0.530518 s/it)
Iteration 15390: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.36%; loss = 2.367443  (0.530233 s/it)
Iteration 15400: accuracy_at_1 = 39.45%; accuracy_at_5 = 70.31%; loss = 2.332951  (0.530633 s/it)
Iteration 15410: accuracy_at_1 = 29.69%; accuracy_at_5 = 65.23%; loss = 2.666422  (0.529825 s/it)
Iteration 15420: accuracy_at_1 = 39.45%; accuracy_at_5 = 63.67%; loss = 2.521998  (0.530031 s/it)
Iteration 15430: accuracy_at_1 = 33.59%; accuracy_at_5 = 61.72%; loss = 2.618854  (0.528497 s/it)
Iteration 15440: accuracy_at_1 = 34.38%; accuracy_at_5 = 65.62%; loss = 2.527938  (0.528539 s/it)
Iteration 15450: accuracy_at_1 = 35.16%; accuracy_at_5 = 69.14%; loss = 2.406583  (0.528679 s/it)
Iteration 15460: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.80%; loss = 2.446068  (0.528618 s/it)
Iteration 15470: accuracy_at_1 = 35.16%; accuracy_at_5 = 68.75%; loss = 2.425564  (0.528873 s/it)
Iteration 15480: accuracy_at_1 = 37.11%; accuracy_at_5 = 65.62%; loss = 2.433263  (0.529505 s/it)
Iteration 15490: accuracy_at_1 = 39.45%; accuracy_at_5 = 64.84%; loss = 2.426712  (0.529920 s/it)
Iteration 15500: accuracy_at_1 = 33.20%; accuracy_at_5 = 67.19%; loss = 2.505556  (0.530543 s/it)
Iteration 15510: accuracy_at_1 = 39.45%; accuracy_at_5 = 66.02%; loss = 2.441061  (0.530040 s/it)
Iteration 15520: accuracy_at_1 = 33.20%; accuracy_at_5 = 64.06%; loss = 2.673511  (0.529764 s/it)
Iteration 15530: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.80%; loss = 2.404808  (0.529843 s/it)
Iteration 15540: accuracy_at_1 = 38.67%; accuracy_at_5 = 63.28%; loss = 2.375823  (0.530266 s/it)
Iteration 15550: accuracy_at_1 = 44.92%; accuracy_at_5 = 69.92%; loss = 2.230423  (0.530657 s/it)
Iteration 15560: accuracy_at_1 = 35.16%; accuracy_at_5 = 65.23%; loss = 2.445694  (0.528962 s/it)
Iteration 15570: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.88%; loss = 2.292753  (0.528795 s/it)
Iteration 15580: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.14%; loss = 2.387111  (0.528592 s/it)
Iteration 15590: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.02%; loss = 2.466601  (0.528836 s/it)
Iteration 15600: accuracy_at_1 = 35.94%; accuracy_at_5 = 64.45%; loss = 2.534256  (0.528592 s/it)
Iteration 15610: accuracy_at_1 = 34.38%; accuracy_at_5 = 66.02%; loss = 2.481090  (0.528421 s/it)
Iteration 15620: accuracy_at_1 = 37.11%; accuracy_at_5 = 65.23%; loss = 2.504792  (0.529281 s/it)
Iteration 15630: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.58%; loss = 2.416045  (0.531186 s/it)
Iteration 15640: accuracy_at_1 = 38.28%; accuracy_at_5 = 63.67%; loss = 2.399580  (0.530999 s/it)
Iteration 15650: accuracy_at_1 = 33.98%; accuracy_at_5 = 65.62%; loss = 2.518000  (0.530004 s/it)
Iteration 15660: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.92%; loss = 2.371744  (0.530004 s/it)
Iteration 15670: accuracy_at_1 = 36.72%; accuracy_at_5 = 69.53%; loss = 2.356225  (0.531063 s/it)
Iteration 15680: accuracy_at_1 = 33.98%; accuracy_at_5 = 62.11%; loss = 2.589786  (0.529739 s/it)
Iteration 15690: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.53%; loss = 2.374818  (0.528649 s/it)
Iteration 15700: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.80%; loss = 2.387341  (0.528705 s/it)
Iteration 15710: accuracy_at_1 = 42.19%; accuracy_at_5 = 70.31%; loss = 2.282838  (0.529212 s/it)
Iteration 15720: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.58%; loss = 2.403829  (0.528862 s/it)
Iteration 15730: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.75%; loss = 2.461591  (0.528661 s/it)
Iteration 15740: accuracy_at_1 = 35.94%; accuracy_at_5 = 63.67%; loss = 2.431453  (0.528806 s/it)
Iteration 15750: accuracy_at_1 = 36.33%; accuracy_at_5 = 65.23%; loss = 2.470273  (0.530076 s/it)
Iteration 15760: accuracy_at_1 = 40.62%; accuracy_at_5 = 66.41%; loss = 2.285675  (0.530387 s/it)
Iteration 15770: accuracy_at_1 = 46.09%; accuracy_at_5 = 69.92%; loss = 2.265101  (0.530097 s/it)
Iteration 15780: accuracy_at_1 = 38.28%; accuracy_at_5 = 68.36%; loss = 2.388464  (0.530242 s/it)
Iteration 15790: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.14%; loss = 2.397515  (0.530838 s/it)
Iteration 15800: accuracy_at_1 = 36.72%; accuracy_at_5 = 72.66%; loss = 2.262354  (0.530385 s/it)
Iteration 15810: accuracy_at_1 = 39.84%; accuracy_at_5 = 71.88%; loss = 2.316451  (0.530569 s/it)
Iteration 15820: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.48%; loss = 2.275795  (0.529898 s/it)
Iteration 15830: accuracy_at_1 = 35.16%; accuracy_at_5 = 65.23%; loss = 2.432938  (0.529192 s/it)
Iteration 15840: accuracy_at_1 = 37.89%; accuracy_at_5 = 68.36%; loss = 2.441481  (0.528795 s/it)
Iteration 15850: accuracy_at_1 = 34.38%; accuracy_at_5 = 66.02%; loss = 2.459104  (0.529220 s/it)
Iteration 15860: accuracy_at_1 = 33.59%; accuracy_at_5 = 62.11%; loss = 2.586613  (0.529387 s/it)
Iteration 15870: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.02%; loss = 2.440649  (0.529133 s/it)
Iteration 15880: accuracy_at_1 = 36.72%; accuracy_at_5 = 63.67%; loss = 2.509233  (0.530134 s/it)
Iteration 15890: accuracy_at_1 = 34.77%; accuracy_at_5 = 68.75%; loss = 2.497100  (0.530177 s/it)
Iteration 15900: accuracy_at_1 = 41.02%; accuracy_at_5 = 67.97%; loss = 2.334607  (0.529602 s/it)
Iteration 15910: accuracy_at_1 = 39.45%; accuracy_at_5 = 70.70%; loss = 2.383876  (0.530019 s/it)
Iteration 15920: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.84%; loss = 2.513983  (0.529899 s/it)
Iteration 15930: accuracy_at_1 = 37.89%; accuracy_at_5 = 68.36%; loss = 2.440030  (0.530718 s/it)
Iteration 15940: accuracy_at_1 = 35.94%; accuracy_at_5 = 63.28%; loss = 2.621685  (0.529922 s/it)
Iteration 15950: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.41%; loss = 2.473295  (0.528818 s/it)
Iteration 15960: accuracy_at_1 = 38.67%; accuracy_at_5 = 72.66%; loss = 2.334016  (0.528745 s/it)
Iteration 15970: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.48%; loss = 2.232946  (0.528578 s/it)
Iteration 15980: accuracy_at_1 = 32.81%; accuracy_at_5 = 62.89%; loss = 2.624602  (0.528928 s/it)
Iteration 15990: accuracy_at_1 = 35.55%; accuracy_at_5 = 64.84%; loss = 2.531001  (0.528940 s/it)
Iteration 16000: accuracy_at_1 = 38.28%; accuracy_at_5 = 70.31%; loss = 2.214101  (0.528739 s/it)
Iteration 16010: accuracy_at_1 = 36.72%; accuracy_at_5 = 70.70%; loss = 2.402392  (0.530612 s/it)
Iteration 16020: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.92%; loss = 2.364302  (0.532087 s/it)
Iteration 16030: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.02%; loss = 2.358604  (0.530341 s/it)
Iteration 16040: accuracy_at_1 = 39.45%; accuracy_at_5 = 67.19%; loss = 2.349598  (0.529902 s/it)
Iteration 16050: accuracy_at_1 = 38.28%; accuracy_at_5 = 65.62%; loss = 2.470177  (0.529832 s/it)
Iteration 16060: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.80%; loss = 2.403306  (0.530078 s/it)
Iteration 16070: accuracy_at_1 = 39.84%; accuracy_at_5 = 68.75%; loss = 2.387583  (0.528553 s/it)
Iteration 16080: accuracy_at_1 = 39.45%; accuracy_at_5 = 67.58%; loss = 2.406881  (0.529053 s/it)
Iteration 16090: accuracy_at_1 = 34.38%; accuracy_at_5 = 69.14%; loss = 2.406291  (0.529119 s/it)
Iteration 16100: accuracy_at_1 = 41.41%; accuracy_at_5 = 64.45%; loss = 2.402011  (0.528663 s/it)
Iteration 16110: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.80%; loss = 2.539212  (0.528882 s/it)
Iteration 16120: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.41%; loss = 2.532621  (0.528754 s/it)
Iteration 16130: accuracy_at_1 = 31.25%; accuracy_at_5 = 62.50%; loss = 2.597682  (0.529067 s/it)
Iteration 16140: accuracy_at_1 = 37.89%; accuracy_at_5 = 68.75%; loss = 2.358365  (0.529789 s/it)
Iteration 16150: accuracy_at_1 = 32.42%; accuracy_at_5 = 64.84%; loss = 2.605381  (0.530231 s/it)
Iteration 16160: accuracy_at_1 = 36.33%; accuracy_at_5 = 64.06%; loss = 2.367313  (0.530178 s/it)
Iteration 16170: accuracy_at_1 = 36.33%; accuracy_at_5 = 68.75%; loss = 2.365826  (0.529884 s/it)
Iteration 16180: accuracy_at_1 = 35.55%; accuracy_at_5 = 73.05%; loss = 2.302366  (0.530217 s/it)
Iteration 16190: accuracy_at_1 = 41.02%; accuracy_at_5 = 66.41%; loss = 2.354070  (0.529947 s/it)
Iteration 16200: accuracy_at_1 = 34.38%; accuracy_at_5 = 69.92%; loss = 2.436070  (0.528555 s/it)
Iteration 16210: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.14%; loss = 2.345792  (0.528635 s/it)
Iteration 16220: accuracy_at_1 = 40.23%; accuracy_at_5 = 67.97%; loss = 2.307111  (0.528556 s/it)
Iteration 16230: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.14%; loss = 2.282840  (0.528530 s/it)
Iteration 16240: accuracy_at_1 = 40.23%; accuracy_at_5 = 68.36%; loss = 2.337041  (0.529116 s/it)
Iteration 16250: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.80%; loss = 2.490035  (0.529083 s/it)
Iteration 16260: accuracy_at_1 = 43.75%; accuracy_at_5 = 66.02%; loss = 2.305897  (0.529765 s/it)
Iteration 16270: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.92%; loss = 2.274624  (0.529637 s/it)
Iteration 16280: accuracy_at_1 = 35.16%; accuracy_at_5 = 70.31%; loss = 2.377851  (0.529720 s/it)
Iteration 16290: accuracy_at_1 = 36.72%; accuracy_at_5 = 69.92%; loss = 2.288197  (0.529340 s/it)
Iteration 16300: accuracy_at_1 = 35.55%; accuracy_at_5 = 64.45%; loss = 2.577560  (0.529876 s/it)
Iteration 16310: accuracy_at_1 = 39.45%; accuracy_at_5 = 68.36%; loss = 2.464829  (0.530325 s/it)
Iteration 16320: accuracy_at_1 = 35.16%; accuracy_at_5 = 63.28%; loss = 2.535623  (0.529734 s/it)
Iteration 16330: accuracy_at_1 = 34.77%; accuracy_at_5 = 71.48%; loss = 2.366616  (0.529208 s/it)
Iteration 16340: accuracy_at_1 = 36.72%; accuracy_at_5 = 70.31%; loss = 2.448884  (0.528824 s/it)
Iteration 16350: accuracy_at_1 = 32.81%; accuracy_at_5 = 68.75%; loss = 2.377629  (0.529243 s/it)
Iteration 16360: accuracy_at_1 = 38.28%; accuracy_at_5 = 68.75%; loss = 2.395001  (0.528925 s/it)
Iteration 16370: accuracy_at_1 = 30.08%; accuracy_at_5 = 61.72%; loss = 2.683328  (0.528786 s/it)
Iteration 16380: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.58%; loss = 2.560174  (0.528701 s/it)
Iteration 16390: accuracy_at_1 = 41.02%; accuracy_at_5 = 67.97%; loss = 2.313117  (0.529717 s/it)
Iteration 16400: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.48%; loss = 2.279496  (0.530028 s/it)
Iteration 16410: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.31%; loss = 2.357702  (0.531486 s/it)
Iteration 16420: accuracy_at_1 = 36.33%; accuracy_at_5 = 72.66%; loss = 2.376863  (0.529682 s/it)
Iteration 16430: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.58%; loss = 2.348869  (0.529855 s/it)
Iteration 16440: accuracy_at_1 = 34.77%; accuracy_at_5 = 67.58%; loss = 2.429379  (0.529637 s/it)
Iteration 16450: accuracy_at_1 = 43.36%; accuracy_at_5 = 68.36%; loss = 2.294813  (0.529031 s/it)
Iteration 16460: accuracy_at_1 = 32.81%; accuracy_at_5 = 65.62%; loss = 2.548022  (0.528577 s/it)
Iteration 16470: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.41%; loss = 2.363958  (0.528696 s/it)
Iteration 16480: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.92%; loss = 2.322463  (0.528171 s/it)
Iteration 16490: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.53%; loss = 2.276825  (0.528273 s/it)
Iteration 16500: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.19%; loss = 2.420140  (0.528507 s/it)
Iteration 16510: accuracy_at_1 = 32.81%; accuracy_at_5 = 66.41%; loss = 2.477184  (0.528793 s/it)
Iteration 16520: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.19%; loss = 2.453951  (0.529634 s/it)
Iteration 16530: accuracy_at_1 = 35.55%; accuracy_at_5 = 68.36%; loss = 2.488449  (0.530363 s/it)
Iteration 16540: accuracy_at_1 = 37.89%; accuracy_at_5 = 70.70%; loss = 2.395860  (0.530069 s/it)
Iteration 16550: accuracy_at_1 = 37.50%; accuracy_at_5 = 66.80%; loss = 2.469680  (0.529943 s/it)
Iteration 16560: accuracy_at_1 = 41.80%; accuracy_at_5 = 72.66%; loss = 2.141221  (0.529995 s/it)
Iteration 16570: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.97%; loss = 2.478612  (0.530622 s/it)
Iteration 16580: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.97%; loss = 2.368510  (0.530111 s/it)
Iteration 16590: accuracy_at_1 = 39.45%; accuracy_at_5 = 64.84%; loss = 2.368086  (0.528020 s/it)
Iteration 16600: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.92%; loss = 2.249670  (0.529073 s/it)
Iteration 16610: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.80%; loss = 2.391142  (0.528865 s/it)
Iteration 16620: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.14%; loss = 2.373690  (0.528437 s/it)
Iteration 16630: accuracy_at_1 = 37.11%; accuracy_at_5 = 64.45%; loss = 2.456732  (0.528422 s/it)
Iteration 16640: accuracy_at_1 = 39.84%; accuracy_at_5 = 70.70%; loss = 2.346140  (0.528581 s/it)
Iteration 16650: accuracy_at_1 = 35.94%; accuracy_at_5 = 70.70%; loss = 2.427467  (0.529853 s/it)
Iteration 16660: accuracy_at_1 = 42.97%; accuracy_at_5 = 72.66%; loss = 2.292504  (0.530485 s/it)
Iteration 16670: accuracy_at_1 = 40.23%; accuracy_at_5 = 73.44%; loss = 2.203172  (0.529705 s/it)
Iteration 16680: accuracy_at_1 = 35.55%; accuracy_at_5 = 64.06%; loss = 2.482767  (0.529921 s/it)
Iteration 16690: accuracy_at_1 = 43.36%; accuracy_at_5 = 73.83%; loss = 2.097406  (0.529882 s/it)
Iteration 16700: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.41%; loss = 2.391929  (0.529714 s/it)
Iteration 16710: accuracy_at_1 = 35.16%; accuracy_at_5 = 69.14%; loss = 2.381050  (0.528939 s/it)
Iteration 16720: accuracy_at_1 = 32.81%; accuracy_at_5 = 65.62%; loss = 2.506780  (0.528806 s/it)
Iteration 16730: accuracy_at_1 = 37.89%; accuracy_at_5 = 68.75%; loss = 2.350652  (0.528500 s/it)
Iteration 16740: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.36%; loss = 2.369282  (0.528693 s/it)
Iteration 16750: accuracy_at_1 = 37.89%; accuracy_at_5 = 70.31%; loss = 2.184477  (0.528312 s/it)
Iteration 16760: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.02%; loss = 2.405933  (0.529100 s/it)
Iteration 16770: accuracy_at_1 = 37.11%; accuracy_at_5 = 67.97%; loss = 2.373913  (0.528914 s/it)
Iteration 16780: accuracy_at_1 = 30.47%; accuracy_at_5 = 62.11%; loss = 2.712161  (0.530057 s/it)
Iteration 16790: accuracy_at_1 = 34.38%; accuracy_at_5 = 66.80%; loss = 2.461502  (0.529594 s/it)
Iteration 16800: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.88%; loss = 2.300783  (0.530998 s/it)
Iteration 16810: accuracy_at_1 = 38.67%; accuracy_at_5 = 70.70%; loss = 2.303900  (0.529636 s/it)
Iteration 16820: accuracy_at_1 = 42.58%; accuracy_at_5 = 72.66%; loss = 2.154449  (0.529655 s/it)
Iteration 16830: accuracy_at_1 = 34.38%; accuracy_at_5 = 68.75%; loss = 2.353052  (0.529666 s/it)
Iteration 16840: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.53%; loss = 2.340772  (0.529451 s/it)
Iteration 16850: accuracy_at_1 = 28.52%; accuracy_at_5 = 67.58%; loss = 2.557751  (0.528610 s/it)
Iteration 16860: accuracy_at_1 = 34.38%; accuracy_at_5 = 67.19%; loss = 2.487786  (0.528387 s/it)
Iteration 16870: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.31%; loss = 2.248818  (0.528879 s/it)
Iteration 16880: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.58%; loss = 2.443815  (0.528435 s/it)
Iteration 16890: accuracy_at_1 = 40.23%; accuracy_at_5 = 67.58%; loss = 2.364017  (0.528508 s/it)
Iteration 16900: accuracy_at_1 = 37.50%; accuracy_at_5 = 66.41%; loss = 2.417840  (0.529091 s/it)
Iteration 16910: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.62%; loss = 2.455370  (0.530085 s/it)
Iteration 16920: accuracy_at_1 = 42.97%; accuracy_at_5 = 67.19%; loss = 2.290227  (0.529597 s/it)
Iteration 16930: accuracy_at_1 = 42.97%; accuracy_at_5 = 69.92%; loss = 2.320390  (0.530304 s/it)
Iteration 16940: accuracy_at_1 = 33.98%; accuracy_at_5 = 67.97%; loss = 2.483985  (0.529597 s/it)
Iteration 16950: accuracy_at_1 = 34.38%; accuracy_at_5 = 67.19%; loss = 2.470150  (0.529363 s/it)
Iteration 16960: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.36%; loss = 2.340050  (0.529346 s/it)
Iteration 16970: accuracy_at_1 = 37.50%; accuracy_at_5 = 66.80%; loss = 2.464020  (0.528247 s/it)
Iteration 16980: accuracy_at_1 = 42.19%; accuracy_at_5 = 67.97%; loss = 2.246829  (0.528630 s/it)
Iteration 16990: accuracy_at_1 = 33.59%; accuracy_at_5 = 70.31%; loss = 2.348231  (0.529024 s/it)
Iteration 17000: accuracy_at_1 = 37.89%; accuracy_at_5 = 70.70%; loss = 2.412429  (0.528373 s/it)
